entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id
2025.03.07 19:15:00,2025.03.07 20:05:11,newyork_first120_reference,USDJPY,SHORT,2025.03.07 19:00:00,19,16,1,new_york,2025.03.07 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,147.18500000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,147.07400000,147.01900000,147.01900000,pre_session_low,0.0313,neckline_level,147.18500000,false,true,true,false,1.50,145.93900000,147.04200000,147.78400000,147.77700000,145.93900000,0.73500000,-1.0095,-25.10,0.00,0.00,-25.10,0.050,1.501,3,0.31221429,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,22
2025.03.11 19:15:00,2025.03.12 01:15:00,newyork_first120_reference,EURUSD,LONG,2025.03.11 19:00:00,19,16,1,new_york,2025.03.11 16:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.09219000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.09266000,1.09219000,1.09279000,pre_session_high,0.1551,session_high|opening_range_high|neckline_level,1.09266000,false,true,true,false,1.50,1.09530000,1.09250000,1.09166000,1.09063000,1.09530000,0.00187000,-0.4492,-10.92,0.00,-0.78,-11.70,0.130,1.497,24,0.00110643,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,24
2025.03.13 19:15:00,2025.03.13 19:39:23,newyork_first120_reference,EURUSD,SHORT,2025.03.13 19:00:00,19,16,1,new_york,2025.03.13 16:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.08598000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.08587000,1.08563091,1.08563091,recent_equal_lows,0.1472,neckline_level,1.08598000,false,true,true,false,1.50,1.08371000,1.08584000,1.08733000,1.08726000,1.08371000,0.00142000,-1.0493,-25.33,0.00,0.00,-25.33,0.170,1.500,1,0.00116714,18.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,26
2025.03.27 21:00:00,2025.03.28 03:00:00,newyork_first120_reference,GBPJPY,LONG,2025.03.27 20:45:00,20,17,2,new_york,2025.03.27 16:00,105,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,195.57300000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,195.66600000,195.59800000,195.66600000,recent_equal_lows,0.0126,neckline_level,195.57300000,false,true,true,false,1.50,196.73100000,195.65700000,195.35500000,194.94100000,196.73100000,0.71600000,-0.4218,-10.22,0.00,0.18,-10.04,0.050,1.500,24,0.23864286,38.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,28
2025.04.07 19:30:00,2025.04.07 20:00:09,newyork_first120_reference,GBPUSD,SHORT,2025.04.07 19:15:00,19,16,1,new_york,2025.04.07 16:00,15,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.27292000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.27242000,1.27122000,1.27122000,current_day_low,0.5677,neckline_level,1.27292000,false,true,true,false,1.50,1.26943000,1.27231000,1.27428000,1.27423000,1.26943000,0.00192000,-1.0260,-23.64,0.00,0.00,-23.64,0.120,1.500,2,0.00265214,20.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,30
2025.04.09 19:45:00,2025.04.09 20:19:57,newyork_first120_reference,GBPJPY,SHORT,2025.04.09 19:30:00,19,16,1,new_york,2025.04.09 16:00,30,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,185.19100000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,185.15200000,185.03500000,185.03500000,wick_cluster_zone,0.0806,session_low|opening_range_low|neckline_level,185.02900000,false,true,true,false,1.50,184.38400000,185.07200000,185.53900000,185.53100000,184.38400000,0.45900000,-1.0174,-22.12,0.00,0.00,-22.12,0.070,1.499,2,0.40892857,38.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,32
2025.04.10 20:00:00,2025.04.10 20:02:14,newyork_first120_reference,EURUSD,LONG,2025.04.10 19:45:00,19,16,1,new_york,2025.04.10 16:00,45,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.11946000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.12092000,1.11946000,1.12092000,session_high,0.7703,neckline_level,1.11946000,false,true,true,false,1.50,1.12200000,1.11978000,1.11805000,1.11830000,1.12200000,0.00148000,-1.1689,-27.68,0.00,0.00,-27.68,0.160,1.500,0,0.00254071,18.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,34
2025.04.15 20:15:06,2025.04.15 22:21:58,newyork_first120_reference,EURUSD,SHORT,2025.04.15 20:00:00,20,17,2,new_york,2025.04.15 16:00,60,first_120min,false,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.12746000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.12746000,1.12632000,1.12632000,current_day_low,0.7615,neckline_level,1.12746000,false,true,true,false,1.50,1.12536000,1.12731000,1.12863000,1.12861000,1.12536000,0.00130000,-1.0154,-23.76,0.00,0.00,-23.76,0.180,1.500,8,0.00166571,18.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,36
2025.04.25 19:15:00,2025.04.25 20:39:08,newyork_first120_reference,GBPJPY,LONG,2025.04.25 19:00:00,19,16,1,new_york,2025.04.25 16:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,191.53800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,191.61400000,191.53800000,191.62700000,recent_equal_highs,0.1942,session_high|opening_range_high|neckline_level,191.61400000,false,true,true,false,1.50,191.89700000,191.58700000,191.38000000,191.38100000,191.89700000,0.20600000,-1.0049,-23.82,0.00,0.00,-23.82,0.170,1.505,5,0.21892857,38.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,38
2025.05.01 19:15:00,2025.05.01 21:04:12,newyork_first120_reference,USDJPY,LONG,2025.05.01 19:00:00,19,16,1,new_york,2025.05.01 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,145.41900000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,145.48000000,145.44400000,145.48000000,recent_rejection_zone,0.0723,neckline_level,145.41900000,false,true,true,false,1.50,145.71700000,145.46800000,145.71700000,145.30200000,145.71700000,0.16600000,1.5000,35.88,0.00,0.00,35.88,0.210,1.500,7,0.21550000,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,40
2025.05.12 19:15:00,2025.05.13 01:15:00,newyork_first120_reference,GBPJPY,LONG,2025.05.12 19:00:00,19,16,1,new_york,2025.05.12 16:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,195.43500000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,195.70100000,195.53700000,195.70100000,recent_rejection_zone,0.4693,session_high|opening_range_high|neckline_level,195.53100000,false,true,true,false,1.50,196.03600000,195.54800000,195.48900000,195.22200000,196.03600000,0.32600000,-0.1810,-4.05,0.00,0.37,-3.68,0.100,1.497,24,0.20900000,38.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,42
2025.05.16 20:45:01,2025.05.16 21:11:39,newyork_first120_reference,EURUSD,SHORT,2025.05.16 20:30:00,20,17,2,new_york,2025.05.16 16:00,90,first_120min,false,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.11405000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.11394000,1.11389000,1.11389000,wick_cluster_zone,0.0110,neckline_level,1.11405000,false,true,true,false,1.50,1.11254000,1.11390000,1.11481000,1.11481000,1.11254000,0.00091000,-1.0000,-23.66,0.00,0.00,-23.66,0.260,1.495,1,0.00104714,18.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,44
2025.06.06 19:15:00,2025.06.09 00:10:03,newyork_first120_reference,USDJPY,LONG,2025.06.06 19:00:00,19,16,1,new_york,2025.06.06 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,144.87500000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,144.93180000,144.91400000,144.93180000,recent_equal_highs,0.0107,session_high|opening_range_high|neckline_level,144.91400000,false,true,true,false,1.50,145.18200000,144.93000000,144.74600000,144.76200000,145.18200000,0.16800000,-1.0952,-26.70,0.00,1.09,-25.61,0.210,1.500,19,0.19607143,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,46
2025.06.11 19:30:00,2025.06.12 01:30:00,newyork_first120_reference,EURUSD,LONG,2025.06.11 19:15:00,19,16,1,new_york,2025.06.11 16:00,15,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.14871000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.14943000,1.14895000,1.14943000,previous_week_high,0.2955,session_high|opening_range_high|neckline_level,1.14893000,false,true,true,false,1.50,1.15103000,1.14904000,1.14932000,1.14772000,1.15103000,0.00132000,0.2121,5.04,0.00,-3.22,1.82,0.180,1.508,24,0.00102357,18.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,48
2025.06.24 21:00:00,2025.06.24 22:50:49,newyork_first120_reference,EURUSD,LONG,2025.06.24 20:45:00,20,17,2,new_york,2025.06.24 16:00,105,first_120min,false,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.16242000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.16303000,1.16242000,1.16303000,recent_rejection_zone,0.2520,opening_range_high|neckline_level,1.16242000,false,true,true,false,1.50,1.16461000,1.16271000,1.16144000,1.16144000,1.16461000,0.00127000,-1.0000,-24.13,0.00,0.00,-24.13,0.190,1.496,7,0.00098000,18.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,50
2025.07.11 19:15:00,2025.07.11 20:14:51,newyork_first120_reference,GBPUSD,SHORT,2025.07.11 19:00:00,19,16,1,new_york,2025.07.11 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.35002000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.34972000,1.34949000,1.34843000,failed_breakout_level,0.5721,session_low|opening_range_low|neckline_level,1.34949000,false,true,true,false,1.50,1.34657000,1.34958000,1.35162000,1.35159000,1.34657000,0.00201000,-1.0149,-24.48,0.00,0.00,-24.48,0.120,1.498,3,0.00116286,20.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,52
2025.07.14 19:15:00,2025.07.15 01:15:00,newyork_first120_reference,GBPUSD,SHORT,2025.07.14 19:00:00,19,16,1,new_york,2025.07.14 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.34344000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.34344000,1.34300000,1.34300000,pre_session_low,0.2050,neckline_level,1.34344000,false,true,true,false,1.50,1.34041000,1.34341000,1.34283000,1.34541000,1.34041000,0.00200000,0.2900,6.96,0.00,-0.12,6.84,0.120,1.500,24,0.00122357,20.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,54
2025.07.15 19:15:00,2025.07.16 01:15:00,newyork_first120_reference,USDJPY,LONG,2025.07.15 19:00:00,19,16,1,new_york,2025.07.15 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,148.87100000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,149.00000000,148.90100000,149.00000000,round_number,0.5563,session_high|opening_range_high|neckline_level,148.90100000,false,true,true,false,1.50,149.15200000,148.91100000,148.86900000,148.75100000,149.15200000,0.16000000,-0.2625,-5.92,0.00,1.07,-4.85,0.210,1.506,24,0.18021429,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,56
2025.07.21 19:15:00,2025.07.22 01:15:00,newyork_first120_reference,USDJPY,SHORT,2025.07.21 19:00:00,19,16,1,new_york,2025.07.21 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,147.28000000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,147.25100000,147.14900000,147.14900000,current_day_low,0.0560,session_low|opening_range_low|neckline_level,147.14900000,false,true,true,false,1.50,146.58200000,147.17100000,147.38700000,147.56400000,146.58200000,0.39300000,-0.5496,-13.19,0.00,-1.08,-14.27,0.090,1.499,24,0.13185714,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,58
2025.07.23 19:15:00,2025.07.24 01:15:00,newyork_first120_reference,GBPUSD,LONG,2025.07.23 19:00:00,19,16,1,new_york,2025.07.23 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.35579000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.35667667,1.35580000,1.35667667,recent_equal_highs,0.2034,neckline_level,1.35579000,false,true,true,false,1.50,1.36080000,1.35603000,1.35820000,1.35285000,1.36080000,0.00318000,0.6824,15.19,0.00,-0.24,14.95,0.070,1.500,24,0.00140500,20.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,60
2025.07.30 19:15:00,2025.07.30 20:58:57,newyork_first120_reference,EURUSD,SHORT,2025.07.30 19:00:00,19,16,1,new_york,2025.07.30 16:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.14710000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.14710000,1.14639000,1.14628000,pre_session_low,0.2577,session_low|opening_range_low|neckline_level,1.14639000,false,true,true,false,1.50,1.14425000,1.14670000,1.14838000,1.14833000,1.14425000,0.00163000,-1.0307,-23.52,0.00,0.00,-23.52,0.140,1.503,6,0.00111286,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,62
